"Global X Lithium and Battery Tech ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
2/19/15,--,--,--,-0.06,-0.51
2/18/15,--,--,--,-0.03,-0.25
2/17/15,--,--,--,-0.01,-0.08
2/13/15,--,--,--,-0.02,-0.16
2/12/15,--,--,--,-0.03,-0.29
2/11/15,--,--,--,-0.05,-0.45
2/10/15,--,--,--,-0.06,-0.49
2/9/15,--,--,--,-0.07,-0.63
2/6/15,--,--,--,-0.09,-0.78
2/5/15,--,--,--,-0.01,-0.10
2/4/15,--,--,--,-0.06,-0.55
2/3/15,--,--,--,0.00,0.04
2/2/15,--,--,--,-0.02,-0.18
1/30/15,--,--,--,-0.10,-0.91
1/29/15,--,--,--,-0.03,-0.23
1/28/15,--,--,--,-0.13,-1.13
1/27/15,--,--,--,-0.07,-0.65
1/26/15,--,--,--,-0.05,-0.41
1/23/15,--,--,--,-0.05,-0.46
1/22/15,--,--,--,-0.02,-0.21
1/21/15,--,--,--,-0.05,-0.46
1/20/15,--,--,--,-0.04,-0.33
1/16/15,--,--,--,-0.02,-0.22
1/15/15,--,--,--,-0.04,-0.34
1/14/15,--,--,--,-0.04,-0.32
1/13/15,--,--,--,-0.06,-0.56
1/12/15,--,--,--,-0.08,-0.70
1/9/15,--,--,--,-0.03,-0.31
1/8/15,--,--,--,0.01,0.12
1/7/15,--,--,--,-0.04,-0.38
1/6/15,--,--,--,-0.08,-0.75
1/5/15,--,--,--,-0.09,-0.84
1/2/15,--,--,--,-0.10,-0.92
1/1/15,--,--,--,-0.09,-0.76
